tweet	sentiment	description	lon	lat	date	number
"i hate having my phone on the charger bc i have to lay a certain way to use it, and it's uncomfortable ."	sadness	 helpless embarrassed miserable unloved trapped ignored 	-112.253378	33.570463	2014-09-04	2693
i hate how everyone uses my dad's laptop but i'm the only one that gets blamed when it gets a virus. 👍	sadness	 unloved betrayed grief unhappy conflicted helpless 	116.02461	-32.109491	2014-09-23	2694
i hate how i get shitty signal. my phone won't load the little mermaid movie :(	sadness	 unhappy broken regret upset depressed 	-98.1658	26.235539	2014-09-11	2695
i hate how i'm a junior but in the computer as a sophomore an i'm suppose to be a senior	sadness	 conflicted helpless undecided embarrassed unhappy broken 	-75.027517	39.545741	2014-09-10	2696
i hate how my phone auto corrects fucking to ducking every fucking time.	anger	 aggravated pissedoff grumpy irritated bummed pissed annoyed angry 	-95.746516	30.02187	2014-09-11	2697
i hate how this phone get burning fucking hot them people fucking my shit up	anger	 aggravated pissedoff irritated enraged ill frustrated annoyance 	-80.380209	25.561716	2014-09-11	2698
i hate how when i'm alone i can't seem to pull away from my phone. 😒	anger	 bummed ill grumpy fedup pissedoff frustrated aggravated 	-83.505669	41.621941	2014-09-22	2699
i hate iphone 5 chargers !  im mot buying another one phone just gonna be dead .	anger	 furious grumpy pissed mad angry 	-88.897133	38.754331	2014-09-27	2700
i hate iphone chargers ! im not buying another one phone just gonna be dead	anger	 furious grumpy pissed mad angry 	-88.886868	38.767345	2014-09-27	2701
"i hate iphones and i hate androids, someone buy me a fucking flip phone."	anger	 irritated grumpy pissedoff rage furious 	-75.261925	40.668547	2014-09-20	2702
i hate it how adults think i'm attached to my phone. like i'm really not even i my phone that much	anger	 aggravated irritated bummed pissedoff grumpy 	-88.162501	43.265066	2014-09-05	2703
i hate it when blackboard always signs me out . or how it rarely gives me notifications on my phone	sadness	 invisible unloved ignored unwanted embarrassed grief 	-96.757665	32.673832	2014-09-25	2704
i hate it when i let someone use my phone and they end up going threw my pictures	anger	 angry pissedoff mad frustrated pissed annoyed furious 	-122.281101	47.534885	2014-09-19	2705
i hate it when people go on my phone and change people's name and add other people's best friends on snapchat!	anger	 irritated angry grumpy furious pissedoff 	-74.932014	40.112154	2014-09-19	2706
i hate it when people play on my phone like that!! 😡😡😡😡😡	anger	 aggravated irritated angry anger grumpy frustrated pissedoff rage 	-90.214302	32.324324	2014-09-25	2707
i hate it when people takes my phone and takes pictures of themselves on my phone	anger	 furious angry anger pissedoff grumpy mad 	121.022022	14.641877	2014-09-17	2708
i hate it when your phone goes off and you don't know it was yours	sadness	 ignored unloved embarrassed devastated betrayed 	-79.223036	40.450097	2014-09-18	2709
i hate making phone calls unless i'm calling people im comfortable with	sadness	 unhappy unwanted ignored unloved useless grief 	-97.751392	30.40433	2014-09-29	2710
"i hate miami beach senior high, the phone been ringing for 5 minutes!"	disgust	 rough horrible boredom terrible bitter 	-81.031627	29.215292	2014-09-05	2711
i hate my phone ever since it took a dump into the toliet its been pissy. so #punny	sadness	 awful upset regret embarrassed broken 	-79.876873	43.24185	2014-10-01	2712
"i hate my phone now.... omfg i deleted a lot of my pictures, and i still cannot uproad my apps +this phone cannot jave micro sd what a freak"	sadness	 embarrassed upset unhappy ashamed stressed 	-118.360557	33.846193	2014-09-27	2713
"i hate my phone, its sent a snapchat to like everyone from this morning, saying goodmorning😒😒"	sadness	 ashamed undecided awful conflicted unhappy 	-71.120262	41.890417	2014-09-17	2714
"i hate my phone.... in december after i get. new phone, i'm throwing this one on the ground, in the rain, and leaving it there like that."	sadness	 broken trapped embarrassed awful ashamed 	-84.020144	33.805276	2014-09-03	2715
i hate my sister for being a little bitch and not taking me to get my new phone.	anger	 pissedoff pissed angry anger irritated grumpy 	-88.323411	41.735725	2014-09-20	2716
i hate myself for my poor judgement on camera poses on a night out 🙈	sadness	 ashamed trapped helpless hopeless unwanted 	-0.599191	51.675304	2014-09-19	2717
i hate people that put the kind of phone that they have in their bio😒	disgust	 ugly disgusted dumb gross stupid 	-93.216189	30.176388	2014-09-15	2718
i hate people who are fucking glued to their phone will driving aka tori	anger	 rage angry pissedoff anger irritated annoyed 	-83.172206	42.199589	2014-10-01	2719
i hate seeing a professor looking at their email on the computer but they can't answer my emails.	sadness	 helpless hopeless useless ignored unhappy 	-67.140113	18.210499	2014-09-17	2720
i hate talking on the phone but when i talk to him is different <3	sadness	 unloved ignored upset lonely hopeless 	-118.272529	33.921575	2014-09-09	2721
i hate talking on the phone early in the morning i be having the worst attitude ever lol	anger	 grumpy fedup irritated furious frustrated 	-79.277942	35.482084	2014-09-05	2722
i hate that i can't download cute fonts on my phone(lg g3)  been trying for like 2 months.	sadness	 helpless broke unloved miserable depressed conflicted 	-87.503097	41.627985	2014-09-17	2723
i hate that i can't update my phone until april of next year -___- #stupidverizon #stuckwithmyiphone4	sadness	 embarrassed ignored upset challenged broken broke 	-101.866181	33.586683	2014-09-24	2724
i hate that little eye that pop's out on my phone. ugh who's spying on me tho 😑	sadness	 embarrassed ignored miserable conflicted awful regret 	-94.689728	38.930736	2014-09-15	2725
i hate that my dad ends phone calls by hanging up no goodbye nothing	sadness	 unloved upset unhappy lonely embarrassed ignored 	-73.440279	40.735992	2014-09-29	2726
i hate that my laptop stopped working. i know i gotta by a new one but i'm gonna be really sad if i can't get my other songs off there	anger	 bummed angry irritated rage mad 	-81.006005	33.965967	2014-09-17	2727
i hate the way these emojis look on my phone. 😣 shxt real ugly!	disgust	 rough ugly disgusted blah gross 	-80.152947	26.040256	2014-09-11	2728
i hate this fucking class he give us 10 assignments and its on the computer i cant finish all that lol 	anger	 aggravated irritated pissedoff fedup pissed mad annoyed frustrated 	-87.628631	40.139723	2014-09-30	2729
i hate this phone and the stupid ios 8 cause i can't get it on this phone and all my friend are bragging about it. sometimes i hate apple	anger	 pissedoff anger mad angry rage bummed 	-83.935151	42.618849	2014-09-19	2730
i hate using my phone when im with friends but idk thats just me	sadness	 alone upset broken unloved ignored 	-96.610325	32.864326	2014-09-14	2731
i hate when a combination of skype and i guess my laptop mess up and i'm sitting there like crap. y u do diss??? ;_; finally found my phone	anger	 angry furious anger mad irritated 	-88.112056	43.012786	2014-09-19	2732
i hate when bitches ask you to call them & be lame af on the phone 😒 ..	disgust	 ugly lame dumb disgusted stupid 	-92.079146	32.547105	2014-09-04	2733
i hate when girls say the cuffed up and be having like 100 messages in they phone	disgust	 horrible ugly dumb awful blah 	-75.683465	39.614676	2014-09-16	2734
i hate when i feel like people are wasting my high with petty shit. my mom had me search for a laptop charger for 30 min.	anger	 irritated aggravated grumpy pissedoff angry frustrated 	-84.535028	34.10785	2014-09-27	2735
i hate when i go out with people and they don't do nothing but sit down and be on they phone tf you come for then.😒💁	anger	 irritated pissedoff fedup anger angry 	-81.530144	41.556692	2014-09-07	2736
i hate when i open my phone at like 3am and the brightness just murders my eyes	anger	 mad anger annoyed frustrated irritated pissed aggravated 	-111.989132	33.302579	2014-09-12	2737
"i hate when i try to sleep, ida is active at twitter and my phone vibrates. =("	sadness	 upset hopeless embarrassed ignored unwanted sadness 	11.546051	64.455449	2014-09-09	2738
i hate when i'm having a serious conversation or an argument with someone & my phone dies	anger	 aggravated irritated mad grumpy furious angry 	-73.862607	40.680236	2014-09-15	2739
i hate when i'm zoned out and the sound is on on my phone and it scares me so bad i pee a little..... #phoneprobs	anger	 mad aggravated frustrated anger irritated 	-104.958857	39.967588	2014-09-01	2740
i hate when mf take them pictures covering up they face with their phone 😒😒	disgust	 ugly gross dumb disgusted bitter 	-95.268092	29.997444	2014-09-03	2741
"i hate when my phone finna die , i swear dat shit stay on the charger😭😭😭"	anger	 irritated angry anger pissedoff mad pissed 	-81.44386	28.593596	2014-09-06	2742
i hate when my phone goes off and it's just a game notification 😒	anger	 pissedoff aggravated irritated angry grumpy 	-122.528067	45.610979	2014-09-01	2743
i hate when my phone goes off and it's not who i thought it was gonna be.	anger	 pissedoff bummed mad grumpy irritated 	-82.824269	42.65847	2014-09-10	2744
i hate when my phone have me spelling like i dont know hell im tryin to type	anger	 irritated anger pissed angry frustrated 	-87.280031	30.39516	2014-09-04	2745
i hate when my phone says i screenshotted someone's snapchat story.	anger	 frustrated irritated rage angry pissed 	-78.001228	39.445265	2014-09-03	2746
i hate when my pinky goes numb because i prop my phone on it. 😒	anger	 pissedoff grumpy bummed angry frustrated pissed 	-93.042817	30.963447	2014-09-28	2747
"i hate when my work computer just says i don't care what you're doing, i need to restart for critical updates!"	sadness	 helpless unloved conflicted embarrassed ignored 	-90.202881	38.607879	2014-09-03	2748
i hate when people call my phone and don't talk about nothing. 😐😑😲😡	anger	 irritated angry grumpy mad anger 	-77.931383	35.768259	2014-09-18	2749
i hate when people constantly call your house phone while you sleep😬😴	anger	 grumpy pissedoff irritated angry annoyed annoyance frustrated 	-92.434418	31.258808	2014-09-29	2750
i hate when people don't reply like wtf you always got the damn phone on you😒	anger	 irritated aggravated angry pissedoff offended rage frustrated pissed 	-97.597518	38.814373	2014-09-06	2751
"i hate when people leave voicemails on my phone 😑, especially  if it's not work/money related 😡"	anger	 irritated offended furious mad aggravated pissedoff rage 	-74.948635	40.081901	2014-10-01	2752
i hate when ppl text on the phone when i'm on the phone with them	anger	 aggravated offended irritated rage mad pissedoff 	-115.148695	36.263761	2014-09-22	2753
i hate when random number text my phone i ont be knowing who tf it be.	sadness	 ignored unwanted unloved guilty ashamed 	-78.804895	42.936563	2014-10-01	2754
i hate when ur on ur phone in class and u accidentally hold the home bottom and siri starts yelling	anger	 annoyance anger bummed aggravated mad 	-96.678261	33.049849	2014-09-24	2755
i have 16 apps on my phone and still not enough space? annoying. apple are money robbing bastards 😂😂	anger	 grumpy angry frustrated aggravated mad 	-2.178239	51.209473	2014-09-22	2756
i have 3 days to decide what color phone i want and that still probably won't be enough time 🙆	sadness	 unhappy overwhelmed useless discouraged conflicted hopeless 	-83.41686	33.930533	2014-09-09	2757
